niveau,ser,greco,espar,n_plac_presence,n_plac_maille,vol_ha_present,vol_ha_maille,taux_presence,libelle_essence,millesime,source
ser,I11,,29CM,1,907,33.4578,0.0369,0.0011,Chêne des marais,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I11,,29MA,1,907,14.6602,0.0162,0.0011,Marronnier d'Inde,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I11,,31,156,907,8.4283,1.4496,0.172,Noisetier coudrier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I11,,33G,1,907,51.3604,0.0566,0.0011,Peuplier grisard,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I11,,33N,5,907,167.2914,0.9222,0.0055,Peuplier noir,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I11,,41,31,907,8.8316,0.3019,0.0342,Alisier torminal,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I11,,42,2,907,21.5414,0.0475,0.0022,Tulipier de Virginie,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I11,,49AM,61,907,4.9125,0.3304,0.0673,Aubépine monogyne,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I11,,49BO,2,907,1.2566,0.0028,0.0022,Bourdaine,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I11,,49BS,9,907,5.7542,0.0571,0.0099,Buis,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I11,,49IA,54,907,5.0131,0.2985,0.0595,Houx,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I11,,49LN,1,907,2.0725,0.0023,0.0011,Laurier noble,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I11,,49PS,2,907,1.4381,0.0032,0.0022,Prunelier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I11,,49RC,1,907,4.5051,0.005,0.0011,Nerprun purgatif,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I11,,49SN,6,907,6.902,0.0457,0.0066,Sureau noir,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I11,,51,5,907,51.9456,0.2864,0.0055,Pin maritime,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I11,,52,13,907,85.3641,1.2235,0.0143,Pin sylvestre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I11,,53CO,15,907,169.972,2.811,0.0165,Pin laricio de Corse,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I11,,54,3,907,208.7448,0.6904,0.0033,Pin noir d'Autriche,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I11,,56,3,907,202.8351,0.6709,0.0033,Pin Weymouth,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I11,,61,14,907,101.9902,1.5743,0.0154,Sapin pectiné,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I11,,62,10,907,114.3572,1.2608,0.011,Épicéa commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I11,,63,2,907,122.9499,0.2711,0.0022,Mélèze d'Europe,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I11,,64,26,907,156.7246,4.4927,0.0287,Douglas,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I11,,67,1,907,35.4374,0.0391,0.0011,If,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I11,,68CL,1,907,54.1826,0.0597,0.0011,Cyprès de Lawson,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I11,,68TG,1,907,206.8631,0.2281,0.0011,Thuya géant,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I11,,69JC,2,907,1.9638,0.0043,0.0022,Genévrier commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I11,,73,2,907,291.8908,0.6436,0.0022,Épicéa de Sitka,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I11,,74J,2,907,355.4054,0.7837,0.0022,Mélèze du Japon,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,02,46,684,52.2426,3.5134,0.0673,Chêne pédonculé,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,03,43,684,66.1985,4.1616,0.0629,Chêne sessile,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,05,171,684,55.4598,13.8649,0.25,Chêne pubescent,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,06,34,684,27.9879,1.3912,0.0497,Chêne vert,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,09,312,684,111.0578,50.658,0.4561,Hêtre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,10,56,684,75.3122,6.1659,0.0819,Châtaignier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,12V,36,684,31.3737,1.6512,0.0526,Bouleau verruqueux,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,13G,8,684,37.4062,0.4375,0.0117,Aulne glutineux,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,14,20,684,85.4172,2.4976,0.0292,Robinier faux acacia,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,15P,3,684,28.5177,0.1251,0.0044,Érable plane,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,15S,11,684,27.9927,0.4502,0.0161,Érable sycomore,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,17C,116,684,61.4562,10.4224,0.1696,Frêne commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,17O,1,684,19.1219,0.028,0.0015,Frêne oxyphylle,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,18C,12,684,7.1629,0.1257,0.0175,Orme champêtre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,18M,3,684,2.4916,0.0109,0.0044,Orme de montagne,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,20G,3,684,24.8607,0.109,0.0044,Tilleul à grandes feuilles,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,20P,29,684,33.1104,1.4038,0.0424,Tilleul à petites feuilles,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,21C,46,684,18.2288,1.2259,0.0673,Érable champêtre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,21M,11,684,14.6051,0.2349,0.0161,Érable de Montpellier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,21O,22,684,13.2781,0.4271,0.0322,Érable à feuilles d'obier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,22M,72,684,30.5212,3.2128,0.1053,Merisier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,23AB,37,684,11.0669,0.5986,0.0541,Alisier blanc,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,23C,1,684,16.2103,0.0237,0.0015,Cormier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,23PC,2,684,4.8771,0.0143,0.0029,Poirier commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,23PM,7,684,4.6387,0.0475,0.0102,Pommier sauvage,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,23SO,17,684,10.0774,0.2505,0.0249,Sorbier des oiseleurs,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,24,13,684,55.6746,1.0581,0.019,Tremble,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,25C,1,684,43.4677,0.0635,0.0015,Saule cendré,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,25M,26,684,10.6341,0.4042,0.038,Saule marsault,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,27C,4,684,31.5356,0.1844,0.0058,Noyer commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,31,48,684,7.9088,0.555,0.0702,Noisetier coudrier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,33N,4,684,38.4007,0.2246,0.0058,Peuplier noir,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,40,3,684,13.7509,0.0603,0.0044,Arbousier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,41,13,684,9.283,0.1764,0.019,Alisier torminal,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,49AM,26,684,5.4919,0.2088,0.038,Aubépine monogyne,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,49BS,14,684,3.7401,0.0766,0.0205,Buis,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,49FL,3,684,9.0824,0.0398,0.0044,Filaire à feuilles larges,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,49IA,6,684,12.5957,0.1105,0.0088,Houx,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,49PS,3,684,2.4497,0.0107,0.0044,Prunelier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,49SN,2,684,4.8992,0.0143,0.0029,Sureau noir,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,52,114,684,86.6267,14.4378,0.1667,Pin sylvestre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,53CO,5,684,216.5956,1.5833,0.0073,Pin laricio de Corse,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,54,12,684,114.7315,2.0128,0.0175,Pin noir d'Autriche,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,58,28,684,53.4491,2.188,0.0409,Pin à crochets,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,61,237,684,191.2598,66.2698,0.3465,Sapin pectiné,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,62,27,684,99.0816,3.9111,0.0395,Épicéa commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,63,2,684,178.1186,0.5208,0.0029,Mélèze d'Europe,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,64,3,684,254.715,1.1172,0.0044,Douglas,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,65,1,684,5.5081,0.0081,0.0015,Cèdre de l'Atlas,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I12,,69JC,14,684,2.3193,0.0475,0.0205,Genévrier commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,02,2,274,16.5706,0.121,0.0073,Chêne pédonculé,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,03,4,274,42.075,0.6142,0.0146,Chêne sessile,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,05,106,274,44.2014,17.0998,0.3869,Chêne pubescent,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,06,116,274,32.9579,13.953,0.4234,Chêne vert,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,09,37,274,91.3949,12.3417,0.135,Hêtre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,10,16,274,72.6528,4.2425,0.0584,Châtaignier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,13G,2,274,42.1698,0.3078,0.0073,Aulne glutineux,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,15S,2,274,38.2477,0.2792,0.0073,Érable sycomore,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,17C,19,274,16.8622,1.1693,0.0693,Frêne commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,17O,2,274,9.4484,0.069,0.0073,Frêne oxyphylle,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,20P,2,274,11.2344,0.082,0.0073,Tilleul à petites feuilles,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,21C,20,274,23.9436,1.7477,0.073,Érable champêtre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,21M,28,274,15.7127,1.6057,0.1022,Érable de Montpellier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,22M,7,274,7.1014,0.1814,0.0255,Merisier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,23AB,21,274,6.562,0.5029,0.0766,Alisier blanc,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,23C,4,274,6.5712,0.0959,0.0146,Cormier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,23PM,4,274,5.4354,0.0793,0.0146,Pommier sauvage,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,24,1,274,69.7621,0.2546,0.0036,Tremble,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,25M,1,274,18.4824,0.0675,0.0036,Saule marsault,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,31,3,274,18.1162,0.1984,0.0109,Noisetier coudrier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,33N,2,274,87.7034,0.6402,0.0073,Peuplier noir,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,40,13,274,9.9595,0.4725,0.0474,Arbousier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,41,5,274,6.8857,0.1257,0.0182,Alisier torminal,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,49AM,18,274,3.7886,0.2489,0.0657,Aubépine monogyne,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,49BS,20,274,6.879,0.5021,0.073,Buis,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,49FL,15,274,3.407,0.1865,0.0547,Filaire à feuilles larges,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,49IA,3,274,6.9144,0.0757,0.0109,Houx,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,49RA,1,274,1.219,0.0044,0.0036,Nerprun alaterne,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,49RC,2,274,5.5024,0.0402,0.0073,Nerprun purgatif,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,51,3,274,129.2492,1.4151,0.0109,Pin maritime,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,52,20,274,35.4382,2.5867,0.073,Pin sylvestre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,53CO,8,274,63.0012,1.8395,0.0292,Pin laricio de Corse,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,53S,1,274,18.5531,0.0677,0.0036,Pin de Salzmann,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,54,55,274,106.8463,21.4473,0.2007,Pin noir d'Autriche,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,55,2,274,76.3378,0.5572,0.0073,Pin parasol,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,57A,2,274,10.8807,0.0794,0.0073,Pin d'Alep,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,61,10,274,114.8519,4.1917,0.0365,Sapin pectiné,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,64,5,274,408.4954,7.4543,0.0182,Douglas,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,65,9,274,150.2606,4.9356,0.0328,Cèdre de l'Atlas,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,66,1,274,25.2579,0.0922,0.0036,Cyprès de Provence,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,69JC,5,274,3.5558,0.0649,0.0182,Genévrier commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I13,,69JO,5,274,2.4111,0.044,0.0182,Genévrier oxycèdre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I21,,02,260,2228,65.5233,7.6463,0.1167,Chêne pédonculé,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I21,,03,154,2228,63.7051,4.4033,0.0691,Chêne sessile,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I21,,04,10,2228,117.9248,0.5293,0.0045,Chêne rouge,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I21,,05,200,2228,53.274,4.7822,0.0898,Chêne pubescent,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I21,,06,2,2228,13.9356,0.0125,9e-04,Chêne vert,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I21,,07,27,2228,44.8316,0.5433,0.0121,Chêne tauzin,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I21,,09,1266,2228,150.344,85.4289,0.5682,Hêtre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I21,,10,293,2228,77.1422,10.1448,0.1315,Châtaignier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I21,,11,10,2228,16.7358,0.0751,0.0045,Charme,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I21,,12P,5,2228,26.5641,0.0596,0.0022,Bouleau pubescent,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I21,,12V,263,2228,41.0555,4.8463,0.118,Bouleau verruqueux,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I21,,13B,2,2228,42.4432,0.0381,9e-04,Aulne blanc,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I21,,13G,73,2228,40.0623,1.3126,0.0328,Aulne glutineux,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I21,,14,65,2228,70.7756,2.0648,0.0292,Robinier faux acacia,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I21,,15P,11,2228,15.0451,0.0743,0.0049,Érable plane,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I21,,15S,15,2228,23.3395,0.1571,0.0067,Érable sycomore,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
ser,I21,,17C,474,2228,53.1709,11.3119,0.2127,Frêne commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
